Raw_acc_X:,-0.16,Raw_acc_Y:,1.95,Raw_acc_Y:,-10.13,Raw_gyro_X:,14.45,Raw_gyro_Y:,-0.91,Raw_gyro_Y:,-1.28,Raw_acc_X_f:,-0.08,Raw_acc_Y_f:,2.03,Raw_acc_Y_f:,-10.52,Raw_gyro_X_f:,20.3,Raw_gyro_Y_f:,-1.86,Raw_gyro_Y_f:,-2.02,final:,10.31,Pitch:,-0.37,roll:,31.71
Raw_acc_X:,-0.24,Raw_acc_Y:,2.93,Raw_acc_Y:,-9.85,Raw_gyro_X:,5.37,Raw_gyro_Y:,-1.95,Raw_gyro_Y:,-0.49,Raw_acc_X_f:,-0.1,Raw_acc_Y_f:,2.13,Raw_acc_Y_f:,-10.44,Raw_gyro_X_f:,9.96,Raw_gyro_Y_f:,-2.58,Raw_gyro_Y_f:,-1.09,final:,10.28,Pitch:,-0.45,roll:,32.56
Raw_acc_X:,-0.1,Raw_acc_Y:,2,Raw_acc_Y:,-10.23,Raw_gyro_X:,-22.26,Raw_gyro_Y:,2.01,Raw_gyro_Y:,1.77,Raw_acc_X_f:,-0.1,Raw_acc_Y_f:,2.12,Raw_acc_Y_f:,-10.42,Raw_gyro_X_f:,-15.69,Raw_gyro_Y_f:,1.23,Raw_gyro_Y_f:,1.03,final:,10.42,Pitch:,-0.49,roll:,32.9
Raw_acc_X:,-0.23,Raw_acc_Y:,2.51,Raw_acc_Y:,-9.95,Raw_gyro_X:,8.9,Raw_gyro_Y:,-1.46,Raw_gyro_Y:,-0.67,Raw_acc_X_f:,-0.11,Raw_acc_Y_f:,2.16,Raw_acc_Y_f:,-10.37,Raw_gyro_X_f:,13.74,Raw_gyro_Y_f:,-1.99,Raw_gyro_Y_f:,-1.25,final:,10.26,Pitch:,-0.55,roll:,33.38
Raw_acc_X:,-0.29,Raw_acc_Y:,2.21,Raw_acc_Y:,-10.05,Raw_gyro_X:,-5.24,Raw_gyro_Y:,2.56,Raw_gyro_Y:,1.28,Raw_acc_X_f:,-0.13,Raw_acc_Y_f:,2.17,Raw_acc_Y_f:,-10.33,Raw_gyro_X_f:,-0.36,Raw_gyro_Y_f:,1.8,Raw_gyro_Y_f:,0.62,final:,10.3,Pitch:,-0.63,roll:,33.67
Raw_acc_X:,-0.3,Raw_acc_Y:,2.1,Raw_acc_Y:,-10.09,Raw_gyro_X:,21.71,Raw_gyro_Y:,0.06,Raw_gyro_Y:,-1.59,Raw_acc_X_f:,-0.15,Raw_acc_Y_f:,2.16,Raw_acc_Y_f:,-10.3,Raw_gyro_X_f:,23.62,Raw_gyro_Y_f:,-0.62,Raw_gyro_Y_f:,-1.99,final:,10.31,Pitch:,-0.73,roll:,33.79
Raw_acc_X:,0.65,Raw_acc_Y:,-1.7,Raw_acc_Y:,-11.63,Raw_gyro_X:,98.9,Raw_gyro_Y:,2.07,Raw_gyro_Y:,-2.38,Raw_acc_X_f:,-0.06,Raw_acc_Y_f:,1.73,Raw_acc_Y_f:,-10.45,Raw_gyro_X_f:,89.56,Raw_gyro_Y_f:,1.24,Raw_gyro_Y_f:,-2.47,final:,11.78,Pitch:,-0.53,roll:,30.95
Raw_acc_X:,-0.3,Raw_acc_Y:,-5.04,Raw_acc_Y:,-8.77,Raw_gyro_X:,97.86,Raw_gyro_Y:,-9.21,Raw_gyro_Y:,2.74,Raw_acc_X_f:,-0.09,Raw_acc_Y_f:,0.97,Raw_acc_Y_f:,-10.27,Raw_gyro_X_f:,78.64,Raw_gyro_Y_f:,-8.92,Raw_gyro_Y_f:,2.35,final:,10.12,Pitch:,-0.51,roll:,23.91
Raw_acc_X:,-1.59,Raw_acc_Y:,-6.84,Raw_acc_Y:,-5.11,Raw_gyro_X:,19.76,Raw_gyro_Y:,-13.54,Raw_gyro_Y:,76.16,Raw_acc_X_f:,-0.26,Raw_acc_Y_f:,0.1,Raw_acc_Y_f:,-9.69,Raw_gyro_X_f:,0.48,Raw_gyro_Y_f:,-11.77,Raw_gyro_Y_f:,67.31,final:,8.68,Pitch:,-1.01,roll:,12.88
Raw_acc_X:,-0.75,Raw_acc_Y:,-4.05,Raw_acc_Y:,-4.14,Raw_gyro_X:,-83.05,Raw_gyro_Y:,18.35,Raw_gyro_Y:,2.01,Raw_acc_X_f:,-0.31,Raw_acc_Y_f:,-0.36,Raw_acc_Y_f:,-9.07,Raw_gyro_X_f:,-90.9,Raw_gyro_Y_f:,17.87,Raw_gyro_Y_f:,-6.07,final:,5.83,Pitch:,-1.48,roll:,3.01
